"","id","year","company","satisfaction"
"1528",1528,2016,"Citadel",57
"1529",1529,2012,"Citadel",65
"1530",1530,2013,"Citadel",71
"1531",1531,2014,"Citadel",52
"1532",1532,2016,"Citadel",75
"1533",1533,2012,"Citadel",75
"1534",1534,2013,"Citadel",57
"1535",1535,2014,"Citadel",68
"1536",1536,2016,"Citadel",58
"1537",1537,2012,"Citadel",64
"1538",1538,2013,"Citadel",72
"1539",1539,2014,"Citadel",71
"1540",1540,2016,"Citadel",59
"1541",1541,2012,"Citadel",62
"1542",1542,2013,"Citadel",58
"1543",1543,2014,"Citadel",67
"1544",1544,2016,"Citadel",54
"1545",1545,2012,"Citadel",47
"1546",1546,2013,"Citadel",75
"1547",1547,2014,"Citadel",81
"1548",1548,2016,"Citadel",62
"1549",1549,2012,"Citadel",70
"1550",1550,2013,"Citadel",65
"1551",1551,2014,"Citadel",75
"1552",1552,2016,"Citadel",69
"1553",1553,2012,"Citadel",66
"1554",1554,2013,"Citadel",52
"1555",1555,2014,"Citadel",73
"1556",1556,2016,"Citadel",63
"1557",1557,2012,"Citadel",55
"1558",1558,2013,"Citadel",64
"1559",1559,2014,"Citadel",64
"1560",1560,2016,"Citadel",72
"1561",1561,2012,"Citadel",57
"1562",1562,2013,"Citadel",61
"1563",1563,2014,"Citadel",75
"1564",1564,2016,"Citadel",75
"1565",1565,2012,"Citadel",73
"1566",1566,2013,"Citadel",77
"1567",1567,2014,"Citadel",66
"1568",1568,2016,"Citadel",61
"1569",1569,2012,"Citadel",69
"1570",1570,2013,"Citadel",72
"1571",1571,2014,"Citadel",82
"1572",1572,2016,"Citadel",51
"1573",1573,2012,"Citadel",67
"1574",1574,2013,"Citadel",70
"1575",1575,2014,"Citadel",65
"1576",1576,2016,"Citadel",54
"1577",1577,2012,"Citadel",70
"1578",1578,2013,"Citadel",60
"1579",1579,2014,"Citadel",69
"1580",1580,2016,"Citadel",71
"1581",1581,2012,"Citadel",74
"1582",1582,2013,"Citadel",54
"1583",1583,2014,"Citadel",73
"1584",1584,2016,"Citadel",60
"1585",1585,2012,"Citadel",56
"1586",1586,2013,"Citadel",74
"1587",1587,2014,"Citadel",73
"1588",1588,2016,"Citadel",63
"1589",1589,2012,"Citadel",70
"1590",1590,2013,"Citadel",59
"1591",1591,2014,"Citadel",64
"1592",1592,2016,"Citadel",64
"1593",1593,2012,"Citadel",63
"1594",1594,2013,"Citadel",70
"1595",1595,2014,"Citadel",76
"1596",1596,2016,"Citadel",62
"1597",1597,2012,"Citadel",65
"1598",1598,2013,"Citadel",76
"1599",1599,2014,"Citadel",63
"1600",1600,2016,"Citadel",47
"1601",1601,2012,"Citadel",69
"1602",1602,2013,"Citadel",59
"1603",1603,2014,"Citadel",58
"1604",1604,2016,"Citadel",75
"1605",1605,2012,"Citadel",82
"1606",1606,2013,"Citadel",58
"1607",1607,2014,"Citadel",72
"1608",1608,2016,"Citadel",64
"1609",1609,2012,"Citadel",66
"1610",1610,2013,"Citadel",74
"1611",1611,2014,"Citadel",66
"1612",1612,2016,"Citadel",59
"1613",1613,2012,"Citadel",62
"1614",1614,2013,"Citadel",70
"1615",1615,2014,"Citadel",49
"1616",1616,2016,"Citadel",73
"1617",1617,2012,"Citadel",54
"1618",1618,2013,"Citadel",65
"1619",1619,2014,"Citadel",64
"1620",1620,2016,"Citadel",74
"1621",1621,2012,"Citadel",66
"1622",1622,2013,"Citadel",66
"1623",1623,2014,"Citadel",70
"1624",1624,2016,"Citadel",59
"1625",1625,2012,"Citadel",64
"1626",1626,2013,"Citadel",73
"1627",1627,2014,"Citadel",70
"1628",1628,2016,"Citadel",56
"1629",1629,2012,"Citadel",69
"1630",1630,2013,"Citadel",55
"1631",1631,2014,"Citadel",61
"1632",1632,2016,"Citadel",73
"1633",1633,2012,"Citadel",49
"1634",1634,2013,"Citadel",53
"1635",1635,2014,"Citadel",74
"1636",1636,2016,"Citadel",59
"1637",1637,2012,"Citadel",74
"1638",1638,2013,"Citadel",64
"1639",1639,2014,"Citadel",68
"1640",1640,2016,"Citadel",71
"1641",1641,2012,"Citadel",60
"1642",1642,2013,"Citadel",63
"1643",1643,2014,"Citadel",62
"1644",1644,2016,"Citadel",85
"1645",1645,2012,"Citadel",66
"1646",1646,2013,"Citadel",68
"1647",1647,2014,"Citadel",63
"1648",1648,2016,"Citadel",63
"1649",1649,2012,"Citadel",75
"1650",1650,2013,"Citadel",63
"1651",1651,2014,"Citadel",65
"1652",1652,2016,"Citadel",68
"1653",1653,2012,"Citadel",62
"1654",1654,2013,"Citadel",79
"1655",1655,2014,"Citadel",55
"1656",1656,2016,"Citadel",79
"1657",1657,2012,"Citadel",63
"1658",1658,2013,"Citadel",74
"1659",1659,2014,"Citadel",51
"1660",1660,2016,"Citadel",72
"1661",1661,2012,"Citadel",71
"1662",1662,2013,"Citadel",56
"1663",1663,2014,"Citadel",60
"1664",1664,2016,"Citadel",66
"1665",1665,2012,"Citadel",73
"1666",1666,2013,"Citadel",60
"1667",1667,2014,"Citadel",63
"1668",1668,2016,"Citadel",76
"1669",1669,2012,"Citadel",57
"1670",1670,2013,"Citadel",72
"1671",1671,2014,"Citadel",68
"1672",1672,2016,"Citadel",57
"1673",1673,2012,"Citadel",60
"1674",1674,2013,"Citadel",70
"1675",1675,2014,"Citadel",67
"1676",1676,2016,"Citadel",75
"1677",1677,2012,"Citadel",61
"1678",1678,2013,"Citadel",53
"1679",1679,2014,"Citadel",72
"1680",1680,2016,"Citadel",61
"1681",1681,2012,"Citadel",66
"1682",1682,2013,"Citadel",77
"1683",1683,2014,"Citadel",63
"1684",1684,2016,"Citadel",76
"1685",1685,2012,"Citadel",57
"1686",1686,2013,"Citadel",71
"1687",1687,2014,"Citadel",67
"1688",1688,2016,"Citadel",60
"1689",1689,2012,"Citadel",56
"1690",1690,2013,"Citadel",66
"1691",1691,2014,"Citadel",67
"1692",1692,2016,"Citadel",67
"1693",1693,2012,"Citadel",69
"1694",1694,2013,"Citadel",62
"1695",1695,2014,"Citadel",61
"1696",1696,2016,"Citadel",67
"1697",1697,2012,"Citadel",61
"1698",1698,2013,"Citadel",74
"1699",1699,2014,"Citadel",66
"1700",1700,2016,"Citadel",61
"1701",1701,2012,"Citadel",52
"1702",1702,2013,"Citadel",60
"1703",1703,2014,"Citadel",79
"1704",1704,2016,"Citadel",61
"1705",1705,2012,"Citadel",59
"1706",1706,2013,"Citadel",70
"1707",1707,2014,"Citadel",68
"1708",1708,2016,"Citadel",70
"1709",1709,2012,"Citadel",63
"1710",1710,2013,"Citadel",73
"1711",1711,2014,"Citadel",57
"1712",1712,2016,"Citadel",65
"1713",1713,2012,"Citadel",60
"1714",1714,2013,"Citadel",70
"1715",1715,2014,"Citadel",66
"1716",1716,2016,"Citadel",73
"1717",1717,2012,"Citadel",79
"1718",1718,2013,"Citadel",66
"1719",1719,2014,"Citadel",61
"1720",1720,2016,"Citadel",59
"1721",1721,2012,"Citadel",63
"1722",1722,2013,"Citadel",65
"1723",1723,2014,"Citadel",79
"1724",1724,2016,"Citadel",57
"1725",1725,2012,"Citadel",57
"1726",1726,2013,"Citadel",62
"1727",1727,2014,"Citadel",69
"1728",1728,2016,"Citadel",71
"1729",1729,2012,"Citadel",59
"1730",1730,2013,"Citadel",66
"1731",1731,2014,"Citadel",65
"1732",1732,2016,"Citadel",73
"1733",1733,2012,"Citadel",73
"1734",1734,2013,"Citadel",63
"1735",1735,2014,"Citadel",65
"1736",1736,2016,"Citadel",70
"1737",1737,2012,"Citadel",53
"1738",1738,2013,"Citadel",63
"1739",1739,2014,"Citadel",69
"1740",1740,2016,"Citadel",61
"1741",1741,2012,"Citadel",65
"1742",1742,2013,"Citadel",65
"1743",1743,2014,"Citadel",60
"1744",1744,2016,"Citadel",58
"1745",1745,2012,"Citadel",64
"1746",1746,2013,"Citadel",63
"1747",1747,2014,"Citadel",71
"1748",1748,2016,"Citadel",76
"1749",1749,2012,"Citadel",65
"1750",1750,2013,"Citadel",68
"1751",1751,2014,"Citadel",65
"1752",1752,2016,"Citadel",69
"1753",1753,2012,"Citadel",67
"1754",1754,2013,"Citadel",67
"1755",1755,2014,"Citadel",73
"1756",1756,2016,"Citadel",58
"1757",1757,2012,"Citadel",75
"1758",1758,2013,"Citadel",67
"1759",1759,2014,"Citadel",66
"1760",1760,2016,"Citadel",61
"1761",1761,2012,"Citadel",64
"1762",1762,2013,"Citadel",68
"1763",1763,2014,"Citadel",51
"1764",1764,2016,"Citadel",61
"1765",1765,2012,"Citadel",69
"1766",1766,2013,"Citadel",63
"1767",1767,2014,"Citadel",59
"1768",1768,2016,"Citadel",61
"1769",1769,2012,"Citadel",67
"1770",1770,2013,"Citadel",54
"1771",1771,2014,"Citadel",71
"1772",1772,2016,"Citadel",50
"1773",1773,2012,"Citadel",61
"1774",1774,2013,"Citadel",59
"1775",1775,2014,"Citadel",56
"1776",1776,2016,"Citadel",57
"1777",1777,2012,"Citadel",67
"1778",1778,2013,"Citadel",64
"1779",1779,2014,"Citadel",63
"1780",1780,2016,"Citadel",49
"1781",1781,2012,"Citadel",56
"1782",1782,2013,"Citadel",64
"1783",1783,2014,"Citadel",59
"1784",1784,2016,"Citadel",59
"1785",1785,2012,"Citadel",72
"1786",1786,2013,"Citadel",66
"1787",1787,2014,"Citadel",58
"1788",1788,2016,"Citadel",62
"1789",1789,2012,"Citadel",63
"1790",1790,2013,"Citadel",60
"1791",1791,2014,"Citadel",58
"1792",1792,2016,"Citadel",65
"1793",1793,2012,"Citadel",70
"1794",1794,2013,"Citadel",67
"1795",1795,2014,"Citadel",64
"1796",1796,2016,"Citadel",68
"1797",1797,2012,"Citadel",71
"1798",1798,2013,"Citadel",64
"1799",1799,2014,"Citadel",68
"1800",1800,2016,"Citadel",57
"1801",1801,2012,"Citadel",63
"1802",1802,2013,"Citadel",62
"1803",1803,2014,"Citadel",66
"1804",1804,2016,"Citadel",68
"1805",1805,2012,"Citadel",64
"1806",1806,2013,"Citadel",60
"1807",1807,2014,"Citadel",58
"1808",1808,2016,"Citadel",67
"1809",1809,2012,"Citadel",74
"1810",1810,2013,"Citadel",59
"1811",1811,2014,"Citadel",62
"1812",1812,2016,"Citadel",67
"1813",1813,2012,"Citadel",61
"1814",1814,2013,"Citadel",66
"1815",1815,2014,"Citadel",65
"1816",1816,2016,"Citadel",60
"1817",1817,2012,"Citadel",71
"1818",1818,2013,"Citadel",71
"1819",1819,2014,"Citadel",72
"1820",1820,2016,"Citadel",74
"1821",1821,2012,"Citadel",61
"1822",1822,2013,"Citadel",62
"1823",1823,2014,"Citadel",67
"1824",1824,2016,"Citadel",69
"1825",1825,2012,"Citadel",63
"1826",1826,2013,"Citadel",62
"1827",1827,2014,"Citadel",61
"1828",1828,2016,"Citadel",75
"1829",1829,2012,"Citadel",47
"1830",1830,2013,"Citadel",64
"1831",1831,2014,"Citadel",65
"1832",1832,2016,"Citadel",58
"1833",1833,2012,"Citadel",68
"1834",1834,2013,"Citadel",51
"1835",1835,2014,"Citadel",72
"1836",1836,2016,"Citadel",53
"1837",1837,2012,"Citadel",50
"1838",1838,2013,"Citadel",60
"1839",1839,2014,"Citadel",66
"1840",1840,2016,"Citadel",60
"1841",1841,2012,"Citadel",61
"1842",1842,2013,"Citadel",67
"1843",1843,2014,"Citadel",58
"1844",1844,2016,"Citadel",64
"1845",1845,2012,"Citadel",68
"1846",1846,2013,"Citadel",76
"1847",1847,2014,"Citadel",68
"1848",1848,2016,"Citadel",77
"1849",1849,2012,"Citadel",68
"1850",1850,2013,"Citadel",65
"1851",1851,2014,"Citadel",49
"1852",1852,2016,"Citadel",56
"1853",1853,2012,"Citadel",63
"1854",1854,2013,"Citadel",70
"1855",1855,2014,"Citadel",63
"1856",1856,2016,"Citadel",69
"1857",1857,2012,"Citadel",58
"1858",1858,2013,"Citadel",63
"1859",1859,2014,"Citadel",67
"1860",1860,2016,"Citadel",62
"1861",1861,2012,"Citadel",66
"1862",1862,2013,"Citadel",60
"1863",1863,2014,"Citadel",68
"1864",1864,2016,"Citadel",64
"1865",1865,2012,"Citadel",65
"1866",1866,2013,"Citadel",51
"1867",1867,2014,"Citadel",60
"1868",1868,2016,"Citadel",55
"1869",1869,2012,"Citadel",54
"1870",1870,2013,"Citadel",62
"1871",1871,2014,"Citadel",64
"1872",1872,2016,"Citadel",67
"1873",1873,2012,"Citadel",73
"1874",1874,2013,"Citadel",68
"1875",1875,2014,"Citadel",72
"1876",1876,2016,"Citadel",61
"1877",1877,2012,"Citadel",63
"1878",1878,2013,"Citadel",73
"1879",1879,2014,"Citadel",65
"1880",1880,2016,"Citadel",53
"1881",1881,2012,"Citadel",59
"1882",1882,2013,"Citadel",72
"1883",1883,2014,"Citadel",61
"1884",1884,2016,"Citadel",67
"1885",1885,2012,"Citadel",65
"1886",1886,2013,"Citadel",62
"1887",1887,2014,"Citadel",63
"1888",1888,2016,"Citadel",68
"1889",1889,2012,"Citadel",66
"1890",1890,2013,"Citadel",74
"1891",1891,2014,"Citadel",64
"1892",1892,2016,"Citadel",59
"1893",1893,2012,"Citadel",66
"1894",1894,2013,"Citadel",70
"1895",1895,2014,"Citadel",81
"1896",1896,2016,"Citadel",62
"1897",1897,2012,"Citadel",63
"1898",1898,2013,"Citadel",71
"1899",1899,2014,"Citadel",74
"1900",1900,2016,"Citadel",60
"1901",1901,2012,"Citadel",70
"1902",1902,2013,"Citadel",61
"1903",1903,2014,"Citadel",58
"1904",1904,2016,"Citadel",69
"1905",1905,2012,"Citadel",66
"1906",1906,2013,"Citadel",68
"1907",1907,2014,"Citadel",61
"1908",1908,2016,"Citadel",78
"1909",1909,2012,"Citadel",70
"1910",1910,2013,"Citadel",62
"1911",1911,2014,"Citadel",70
"1912",1912,2016,"Citadel",56
"1913",1913,2012,"Citadel",64
"1914",1914,2013,"Citadel",75
"1915",1915,2014,"Citadel",64
"1916",1916,2016,"Citadel",71
"1917",1917,2012,"Citadel",63
"1918",1918,2013,"Citadel",49
"1919",1919,2014,"Citadel",59
"1920",1920,2016,"Citadel",67
"1921",1921,2012,"Citadel",75
"1922",1922,2013,"Citadel",61
"1923",1923,2014,"Citadel",67
"1924",1924,2016,"Citadel",58
"1925",1925,2012,"Citadel",58
"1926",1926,2013,"Citadel",60
"1927",1927,2014,"Citadel",75
"1928",1928,2016,"Citadel",72
"1929",1929,2012,"Citadel",69
"1930",1930,2013,"Citadel",73
"1931",1931,2014,"Citadel",62
"1932",1932,2016,"Citadel",70
"1933",1933,2012,"Citadel",66
"1934",1934,2013,"Citadel",58
"1935",1935,2014,"Citadel",59
"1936",1936,2016,"Citadel",65
"1937",1937,2012,"Citadel",66
"1938",1938,2013,"Citadel",63
"1939",1939,2014,"Citadel",58
"1940",1940,2016,"Citadel",50
"1941",1941,2012,"Citadel",68
"1942",1942,2013,"Citadel",63
"1943",1943,2014,"Citadel",69
"1944",1944,2016,"Citadel",54
"1945",1945,2012,"Citadel",56
"1946",1946,2013,"Citadel",64
"1947",1947,2014,"Citadel",55
"1948",1948,2016,"Citadel",51
"1949",1949,2012,"Citadel",70
"1950",1950,2013,"Citadel",71
"1951",1951,2014,"Citadel",58
"1952",1952,2016,"Citadel",63
"1953",1953,2012,"Citadel",57
"1954",1954,2013,"Citadel",67
"1955",1955,2014,"Citadel",65
"1956",1956,2016,"Citadel",59
"1957",1957,2012,"Citadel",60
"1958",1958,2013,"Citadel",58
"1959",1959,2014,"Citadel",68
"1960",1960,2016,"Citadel",69
"1961",1961,2012,"Citadel",68
"1962",1962,2013,"Citadel",59
"1963",1963,2014,"Citadel",52
"1964",1964,2016,"Citadel",69
"1965",1965,2012,"Citadel",64
"1966",1966,2013,"Citadel",65
"1967",1967,2014,"Citadel",72
"1968",1968,2016,"Citadel",59
"1969",1969,2012,"Citadel",73
"1970",1970,2013,"Citadel",62
"1971",1971,2014,"Citadel",60
"1972",1972,2016,"Citadel",64
"1973",1973,2012,"Citadel",68
"1974",1974,2013,"Citadel",64
"1975",1975,2014,"Citadel",59
"1976",1976,2016,"Citadel",63
"1977",1977,2012,"Citadel",47
"1978",1978,2013,"Citadel",61
"1979",1979,2014,"Citadel",68
"1980",1980,2016,"Citadel",64
"1981",1981,2012,"Citadel",70
"1982",1982,2013,"Citadel",68
"1983",1983,2014,"Citadel",70
"1984",1984,2016,"Citadel",70
"1985",1985,2012,"Citadel",53
"1986",1986,2013,"Citadel",65
"1987",1987,2014,"Citadel",76
"1988",1988,2016,"Citadel",62
"1989",1989,2012,"Citadel",68
"1990",1990,2013,"Citadel",66
"1991",1991,2014,"Citadel",69
"1992",1992,2016,"Citadel",63
"1993",1993,2012,"Citadel",60
"1994",1994,2013,"Citadel",66
"1995",1995,2014,"Citadel",66
"1996",1996,2016,"Citadel",64
"1997",1997,2012,"Citadel",65
"1998",1998,2013,"Citadel",68
"1999",1999,2014,"Citadel",60
"2000",2000,2016,"Citadel",73
"2001",2001,2012,"Citadel",80
"2002",2002,2013,"Citadel",75
"2003",2003,2014,"Citadel",62
"2004",2004,2016,"Citadel",52
"2005",2005,2012,"Citadel",65
"2006",2006,2013,"Citadel",71
"2007",2007,2014,"Citadel",70
"2008",2008,2016,"Citadel",56
"2009",2009,2012,"Citadel",57
"2010",2010,2013,"Citadel",66
"2011",2011,2014,"Citadel",69
"2012",2012,2016,"Citadel",71
"2013",2013,2012,"Citadel",71
"2014",2014,2013,"Citadel",58
"2015",2015,2014,"Citadel",56
"2016",2016,2016,"Citadel",51
"2017",2017,2012,"Citadel",69
"2018",2018,2013,"Citadel",71
"2019",2019,2014,"Citadel",67
"2020",2020,2016,"Citadel",58
"2021",2021,2012,"Citadel",76
"2022",2022,2013,"Citadel",62
"2023",2023,2014,"Citadel",77
"2024",2024,2016,"Citadel",69
"2025",2025,2012,"Citadel",73
"2026",2026,2013,"Citadel",67
"2027",2027,2014,"Citadel",65
"2028",2028,2016,"Citadel",58
"2029",2029,2012,"Citadel",61
"2030",2030,2013,"Citadel",65
"2031",2031,2014,"Citadel",67
"2032",2032,2016,"Citadel",65
"2033",2033,2012,"Citadel",64
"2034",2034,2013,"Citadel",66
"2035",2035,2014,"Citadel",61
"2036",2036,2016,"Citadel",61
"2037",2037,2012,"Citadel",55
"2038",2038,2013,"Citadel",71
"2039",2039,2014,"Citadel",65
"2040",2040,2016,"Citadel",64
"2041",2041,2012,"Citadel",60
"2042",2042,2013,"Citadel",63
"2043",2043,2014,"Citadel",57
"2044",2044,2016,"Citadel",58
"2045",2045,2012,"Citadel",52
"2046",2046,2013,"Citadel",72
"2047",2047,2014,"Citadel",66
"2048",2048,2016,"Citadel",57
"2049",2049,2012,"Citadel",73
"2050",2050,2013,"Citadel",69
"2051",2051,2014,"Citadel",70
"2052",2052,2016,"Citadel",63
"2053",2053,2012,"Citadel",62
"2054",2054,2013,"Citadel",64
"2055",2055,2014,"Citadel",68
"2056",2056,2016,"Citadel",71
"2057",2057,2012,"Citadel",76
"2058",2058,2013,"Citadel",61
"2059",2059,2014,"Citadel",58
"2060",2060,2016,"Citadel",66
"2061",2061,2012,"Citadel",86
"2062",2062,2013,"Citadel",62
"2063",2063,2014,"Citadel",73
"2064",2064,2016,"Citadel",63
"2065",2065,2012,"Citadel",62
"2066",2066,2013,"Citadel",60
"2067",2067,2014,"Citadel",64
"2068",2068,2016,"Citadel",76
"2069",2069,2012,"Citadel",67
"2070",2070,2013,"Citadel",68
"2071",2071,2014,"Citadel",71
"2072",2072,2016,"Citadel",80
"2073",2073,2012,"Citadel",70
"2074",2074,2013,"Citadel",55
"2075",2075,2014,"Citadel",58
"2076",2076,2016,"Citadel",54
"2077",2077,2012,"Citadel",45
"2078",2078,2013,"Citadel",74
"2079",2079,2014,"Citadel",62
"2080",2080,2016,"Citadel",68
"2081",2081,2012,"Citadel",73
"2082",2082,2013,"Citadel",61
"2083",2083,2014,"Citadel",64
"2084",2084,2016,"Citadel",67
"2085",2085,2012,"Citadel",67
"2086",2086,2013,"Citadel",60
"2087",2087,2014,"Citadel",70
"2088",2088,2016,"Citadel",69
"2089",2089,2012,"Citadel",63
"2090",2090,2013,"Citadel",56
"2091",2091,2014,"Citadel",69
"2092",2092,2016,"Citadel",75
"2093",2093,2012,"Citadel",75
"2094",2094,2013,"Citadel",71
"2095",2095,2014,"Citadel",62
"2096",2096,2016,"Citadel",61
"2097",2097,2012,"Citadel",61
"2098",2098,2013,"Citadel",62
"2099",2099,2014,"Citadel",70
"2100",2100,2016,"Citadel",67
"2101",2101,2012,"Citadel",52
"2102",2102,2013,"Citadel",52
"2103",2103,2014,"Citadel",65
"2104",2104,2016,"Citadel",66
"2105",2105,2012,"Citadel",49
"2106",2106,2013,"Citadel",59
"2107",2107,2014,"Citadel",65
"2108",2108,2016,"Citadel",75
"2109",2109,2012,"Citadel",51
"2110",2110,2013,"Citadel",56
"2111",2111,2014,"Citadel",57
"2112",2112,2016,"Citadel",66
"2113",2113,2012,"Citadel",67
"2114",2114,2013,"Citadel",63
"2115",2115,2014,"Citadel",54
"2116",2116,2016,"Citadel",61
"2117",2117,2012,"Citadel",61
"2118",2118,2013,"Citadel",64
"2119",2119,2014,"Citadel",76
"2120",2120,2016,"Citadel",60
"2121",2121,2012,"Citadel",66
"2122",2122,2013,"Citadel",60
"2123",2123,2014,"Citadel",56
"2124",2124,2016,"Citadel",69
"2125",2125,2012,"Citadel",58
"2126",2126,2013,"Citadel",84
"2127",2127,2014,"Citadel",66
"2128",2128,2016,"Citadel",65
"2129",2129,2012,"Citadel",65
"2130",2130,2013,"Citadel",78
"2131",2131,2014,"Citadel",70
"2132",2132,2016,"Citadel",63
"2133",2133,2012,"Citadel",57
"2134",2134,2013,"Citadel",58
"2135",2135,2014,"Citadel",60
"2136",2136,2016,"Citadel",74
"2137",2137,2012,"Citadel",64
"2138",2138,2013,"Citadel",60
"2139",2139,2014,"Citadel",71
"2140",2140,2016,"Citadel",74
"2141",2141,2012,"Citadel",60
"2142",2142,2013,"Citadel",62
"2143",2143,2014,"Citadel",67
"2144",2144,2016,"Citadel",65
"2145",2145,2012,"Citadel",68
"2146",2146,2013,"Citadel",77
"2147",2147,2014,"Citadel",65
"2148",2148,2016,"Citadel",63
"2149",2149,2012,"Citadel",68
"2150",2150,2013,"Citadel",65
"2151",2151,2014,"Citadel",69
"2152",2152,2016,"Citadel",63
"2153",2153,2012,"Citadel",68
"2154",2154,2013,"Citadel",54
"2155",2155,2014,"Citadel",65
"2156",2156,2016,"Citadel",61
"2157",2157,2012,"Citadel",57
"2158",2158,2013,"Citadel",62
"2159",2159,2014,"Citadel",68
"2160",2160,2016,"Citadel",66
"2161",2161,2012,"Citadel",70
"2162",2162,2013,"Citadel",72
"2163",2163,2014,"Citadel",71
"2164",2164,2016,"Citadel",63
"2165",2165,2012,"Citadel",56
"2166",2166,2013,"Citadel",63
"2167",2167,2014,"Citadel",73
"2168",2168,2016,"Citadel",64
"2169",2169,2012,"Citadel",54
"2170",2170,2013,"Citadel",68
"2171",2171,2014,"Citadel",67
"2172",2172,2016,"Citadel",62
"2173",2173,2012,"Citadel",66
"2174",2174,2013,"Citadel",75
"2175",2175,2014,"Citadel",74
"2176",2176,2016,"Citadel",62
"2177",2177,2012,"Citadel",65
"2178",2178,2013,"Citadel",55
"2179",2179,2014,"Citadel",60
"2180",2180,2016,"Citadel",79
"2181",2181,2012,"Citadel",75
"2182",2182,2013,"Citadel",63
"2183",2183,2014,"Citadel",60
"2184",2184,2016,"Citadel",55
"2185",2185,2012,"Citadel",80
"2186",2186,2013,"Citadel",66
"2187",2187,2014,"Citadel",61
"2188",2188,2016,"Citadel",73
"2189",2189,2012,"Citadel",57
"2190",2190,2013,"Citadel",70
"2191",2191,2014,"Citadel",75
"2192",2192,2016,"Citadel",64
"2193",2193,2012,"Citadel",75
"2194",2194,2013,"Citadel",69
"2195",2195,2014,"Citadel",60
"2196",2196,2016,"Citadel",69
"2197",2197,2012,"Citadel",60
"2198",2198,2013,"Citadel",61
"2199",2199,2014,"Citadel",70
"2200",2200,2016,"Citadel",62
"2201",2201,2012,"Citadel",65
"2202",2202,2013,"Citadel",72
"2203",2203,2014,"Citadel",57
"2204",2204,2016,"Citadel",76
"2205",2205,2012,"Citadel",79
"2206",2206,2013,"Citadel",69
"2207",2207,2014,"Citadel",68
"2208",2208,2016,"Citadel",62
"2209",2209,2012,"Citadel",68
"2210",2210,2013,"Citadel",61
"2211",2211,2014,"Citadel",67
"2212",2212,2016,"Citadel",60
"2213",2213,2012,"Citadel",71
"2214",2214,2013,"Citadel",70
"2215",2215,2014,"Citadel",74
"2216",2216,2016,"Citadel",79
"2217",2217,2012,"Citadel",60
"2218",2218,2013,"Citadel",72
"2219",2219,2014,"Citadel",55
"2220",2220,2016,"Citadel",62
"2221",2221,2012,"Citadel",72
"2222",2222,2013,"Citadel",60
"2223",2223,2014,"Citadel",67
"2224",2224,2016,"Citadel",59
"2225",2225,2012,"Citadel",62
"2226",2226,2013,"Citadel",65
"2227",2227,2014,"Citadel",61
"2228",2228,2016,"Citadel",51
"2229",2229,2012,"Citadel",67
"2230",2230,2013,"Citadel",68
"2231",2231,2014,"Citadel",66
"2232",2232,2016,"Citadel",62
"2233",2233,2012,"Citadel",71
"2234",2234,2013,"Citadel",73
"2235",2235,2014,"Citadel",48
"2236",2236,2016,"Citadel",73
"2237",2237,2012,"Citadel",53
"2238",2238,2013,"Citadel",63
"2239",2239,2014,"Citadel",57
"2240",2240,2016,"Citadel",61
"2241",2241,2012,"Citadel",74
"2242",2242,2013,"Citadel",69
"2243",2243,2014,"Citadel",68
"2244",2244,2016,"Citadel",50
"2245",2245,2012,"Citadel",66
"2246",2246,2013,"Citadel",69
"2247",2247,2014,"Citadel",71
"2248",2248,2016,"Citadel",58
"2249",2249,2012,"Citadel",72
"2250",2250,2013,"Citadel",55
"2251",2251,2014,"Citadel",77
"2252",2252,2016,"Citadel",59
"2253",2253,2012,"Citadel",70
"2254",2254,2013,"Citadel",67
"2255",2255,2014,"Citadel",58
"2256",2256,2016,"Citadel",73
"2257",2257,2012,"Citadel",65
"2258",2258,2013,"Citadel",71
"2259",2259,2014,"Citadel",67
"2260",2260,2016,"Citadel",71
"2261",2261,2012,"Citadel",65
"2262",2262,2013,"Citadel",73
"2263",2263,2014,"Citadel",63
"2264",2264,2016,"Citadel",69
"2265",2265,2012,"Citadel",68
"2266",2266,2013,"Citadel",71
"2267",2267,2014,"Citadel",61
"2268",2268,2016,"Citadel",66
"2269",2269,2012,"Citadel",61
"2270",2270,2013,"Citadel",71
"2271",2271,2014,"Citadel",61
"2272",2272,2016,"Citadel",77
"2273",2273,2012,"Citadel",71
"2274",2274,2013,"Citadel",65
"2275",2275,2014,"Citadel",73
"2276",2276,2016,"Citadel",64
"2277",2277,2012,"Citadel",69
"2278",2278,2013,"Citadel",69
"2279",2279,2014,"Citadel",68
"2280",2280,2016,"Citadel",61
"2281",2281,2012,"Citadel",56
"2282",2282,2013,"Citadel",53
"2283",2283,2014,"Citadel",62
"2284",2284,2016,"Citadel",70
"2285",2285,2012,"Citadel",63
"2286",2286,2013,"Citadel",57
"2287",2287,2014,"Citadel",80
"2288",2288,2016,"Citadel",70
"2289",2289,2012,"Citadel",79
"2290",2290,2013,"Citadel",73
"2291",2291,2014,"Citadel",61
"2292",2292,2016,"Citadel",62
"2293",2293,2012,"Citadel",55
"2294",2294,2013,"Citadel",70
"2295",2295,2014,"Citadel",76
"2296",2296,2016,"Citadel",59
"2297",2297,2012,"Citadel",57
"2298",2298,2013,"Citadel",71
"2299",2299,2014,"Citadel",54
"2300",2300,2016,"Citadel",78
"2301",2301,2012,"Citadel",69
"2302",2302,2013,"Citadel",53
"2303",2303,2014,"Citadel",67
